Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.03    0.00 2097152/2097152     std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>) [3]
[5]     33.3    0.03    0.00 2097152         bool __gnu_cxx::__ops::_Iter_equals_val<int const>::operator()<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [5]
                0.00    0.00 2097152/2097406     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [24]
-----------------------------------------------
                0.00    0.00     128/2097280     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [13]
                0.02    0.00 2097152/2097280     std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>) [3]
[6]     22.2    0.02    0.00 2097280         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [6]
-----------------------------------------------
                0.00    0.00       2/4194820     bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [14]
                0.00    0.00       2/4194820     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [15]
                0.01    0.00 4194816/4194820     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [11]
[7]     11.1    0.01    0.00 4194820         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [7]
-----------------------------------------------
                0.01    0.00       2/2           std::ostream& Eigen::operator<< <Eigen::Array<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> > const&) [9]
[8]     11.1    0.01    0.00       2         std::ostream& Eigen::internal::print_matrix<Eigen::Array<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::IOFormat const&) [8]
                0.00    0.00   65536/65536       Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::coeff(long, long) const [52]
                0.00    0.00   33538/538946      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::rows() const [27]
                0.00    0.00   33026/261377      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::cols() const [33]
                0.00    0.00   32770/32770       std::ios_base::width(long) [55]
                0.00    0.00   32768/32768       long const& std::max<long>(long const&, long const&) [64]
                0.00    0.00       2/12          Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::size() const [129]
                0.00    0.00       2/2           std::ios_base::width() const [265]
-----------------------------------------------
                0.00    0.01       2/2           main [1]
[9]     11.1    0.00    0.01       2         std::ostream& Eigen::operator<< <Eigen::Array<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> > const&) [9]
                0.01    0.00       2/2           std::ostream& Eigen::internal::print_matrix<Eigen::Array<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::IOFormat const&) [8]
                0.00    0.00       2/2           Eigen::IOFormat::IOFormat(int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char) [232]
                0.00    0.00       2/2           Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::eval() const [260]
                0.00    0.00       2/2           Eigen::IOFormat::~IOFormat() [233]
-----------------------------------------------
                                                 <spontaneous>
[10]    11.1    0.01    0.00                 int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [10]
-----------------------------------------------
                0.00    0.00     128/2097408     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [13]
                0.00    0.01 2097280/2097408     std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>) [3]
[11]    11.1    0.00    0.01 2097408         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [11]
                0.01    0.00 4194816/4194820     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [7]
-----------------------------------------------
                0.00    0.00       1/1           Size_clouster(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [2]
[12]     0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [12]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [13]
                0.00    0.00       1/1           __gnu_cxx::__ops::__iter_less_iter() [374]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [12]
[13]     0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [13]
                0.00    0.00     128/2097280     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [6]
                0.00    0.00     128/2097408     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [11]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [14]
                0.00    0.00     127/127         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [99]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__max_element<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [13]
[14]     0.0    0.00    0.00       1         bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [14]
                0.00    0.00       2/4194820     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [7]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::random_access_iterator_tag) [16]
[15]     0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [15]
                0.00    0.00       2/4194820     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [7]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [17]
[16]     0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::random_access_iterator_tag) [16]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [15]
-----------------------------------------------
                0.00    0.00       1/1           Size_clouster(Eigen::Array<int, -1, -1, 0, -1, -1> const&, int) [2]
[17]     0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [17]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::random_access_iterator_tag) [16]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [389]
-----------------------------------------------
                0.00    0.00     254/2097406     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [99]
                0.00    0.00 2097152/2097406     bool __gnu_cxx::__ops::_Iter_equals_val<int const>::operator()<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [5]
[24]     0.0    0.00    0.00 2097406         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [24]
-----------------------------------------------
                0.00    0.00       1/1090390     Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, Eigen::internal::traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >::Scalar>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const Eigen::ArrayBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::operator+<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > >(Eigen::ArrayBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > > const&) const [380]
                0.00    0.00       2/1090390     Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::transpose() const [261]
                0.00    0.00       2/1090390     Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::eval() const [260]
                0.00    0.00  128820/1090390     Eigen::DenseCoeffsBase<Eigen::Array<int, -1, -1, 0, -1, -1>, 0>::coeff(long, long) const [47]
                0.00    0.00  227908/1090390     Eigen::DenseCoeffsBase<Eigen::Array<int, -1, -1, 0, -1, -1>, 3>::outerStride() const [43]
                0.00    0.00  228300/1090390     Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::cols() const [34]
                0.00    0.00  505357/1090390     Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::rows() const [28]
[25]     0.0    0.00    0.00 1090390         Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::derived() const [25]
-----------------------------------------------
                0.00    0.00   65536/604482      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::coeff(long, long) const [52]
                0.00    0.00  538946/604482      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::rows() const [27]
